Timestamp,DeltaT_C,TempMotor_C,TempAmbienteEstimada_C
2025-11-17 07:43:28.322145,23.7587,32.52,8.7613
2025-11-17 07:43:38.322145,18.7987,27.32,8.5213
2025-11-17 07:43:48.322145,29.444,38.37,8.92595
2025-11-17 07:43:58.322145,22.1001,31.78,9.67991
2025-11-17 07:44:08.322145,18.7772,27.96,9.18284
2025-11-17 07:44:18.322145,23.8042,32.39,8.58581
2025-11-17 07:44:28.322145,30.025,39.05,9.02499
2025-11-17 07:44:38.322145,22.4567,31.33,8.87334
2025-11-17 07:44:48.322145,29.8232,39.45,9.62683
2025-11-17 07:44:58.322145,17.3981,26.86,9.46187
2025-11-17 07:45:08.322145,23.5967,33.04,9.44331
2025-11-17 07:45:18.322145,15.8252,25.19,9.36482
2025-11-17 07:45:28.322145,22.5393,31.3,8.76069
2025-11-17 07:45:38.322145,17.0693,25.85,8.78069
2025-11-17 07:45:48.322145,29.3383,37.96,8.62168
2025-11-17 07:45:58.322145,18.0606,27.3,9.23936
2025-11-17 07:46:08.322145,30.6951,39.29,8.59493
2025-11-17 07:46:18.322145,23.125,32.44,9.31503
2025-11-17 07:46:28.322145,28.6076,37.97,9.36242
2025-11-17 07:46:38.322145,19.0374,28.66,9.62265
2025-11-17 07:46:48.322145,29.2652,38.57,9.30483
2025-11-17 07:46:58.322145,20.3572,29.15,8.79281
2025-11-17 07:47:08.322145,27.12,36.51,9.39
2025-11-17 07:47:18.322145,24.5124,33.93,9.41756
2025-11-17 07:47:28.322145,30.0492,38.98,8.93079
2025-11-17 07:47:38.322145,29.8842,39.18,9.29582
2025-11-17 07:47:48.322145,21.4395,30.06,8.62047
2025-11-17 07:47:58.322145,21.0733,30.27,9.19667
2025-11-17 07:48:08.322145,18.2527,27.72,9.46726
2025-11-17 07:48:18.322145,25.4747,35.12,9.64532
2025-11-17 07:48:28.322145,26.1496,35.53,9.38041
2025-11-17 07:48:38.322145,26.3948,35.23,8.83521
2025-11-17 07:48:48.322145,17.1763,26.02,8.84369
2025-11-17 07:48:58.322145,21.0266,29.61,8.58338
2025-11-17 07:49:08.322145,18.9864,27.67,8.68364
2025-11-17 07:49:18.322145,17.344,26.62,9.27601
2025-11-17 07:49:28.322145,24.7041,33.79,9.08589
2025-11-17 07:49:38.322145,16.5683,25.49,8.92172
2025-11-17 07:49:48.322145,16.389,25.22,8.83097
2025-11-17 07:49:58.322145,19.3456,28.82,9.47444
2025-11-17 07:50:08.322145,20.7652,30.46,9.69481
2025-11-17 07:50:18.322145,19.9627,28.85,8.88725
2025-11-17 07:50:28.322145,28.1001,37.78,9.67991
2025-11-17 07:50:38.322145,16.589,25.3,8.71095
2025-11-17 07:50:48.322145,23.0404,31.95,8.90963
2025-11-17 07:50:58.322145,21.3406,30.33,8.98938
2025-11-17 07:51:08.322145,24.706,33.81,9.10397
2025-11-17 07:51:18.322145,28.6562,38.2,9.54381
2025-11-17 07:51:28.322145,20.9709,29.66,8.68911
2025-11-17 07:51:38.322145,24.1661,33.15,8.98395
2025-11-17 07:51:48.322145,24.565,34.04,9.47504
2025-11-17 07:51:58.322145,27.0992,36.03,8.93079
2025-11-17 07:52:08.322145,15.5475,25.2,9.65248
2025-11-17 07:52:18.322145,23.2215,32.09,8.8685
2025-11-17 07:52:28.322145,16.7567,25.91,9.15335
2025-11-17 07:52:38.322145,23.5863,33.2,9.6137
2025-11-17 07:52:48.322145,28.3717,38.02,9.6483
2025-11-17 07:52:58.322145,20.5628,29.56,8.99723
2025-11-17 07:53:08.322145,19.9969,29.61,9.6131
2025-11-17 07:53:18.322145,26.6233,36.2,9.57668
2025-11-17 07:53:28.322145,18.7291,27.62,8.89088
2025-11-17 07:53:38.322145,23.7072,33.34,9.63279
2025-11-17 07:53:48.322145,28.4672,37.76,9.29282
2025-11-17 07:53:58.322145,28.1242,36.98,8.85579
2025-11-17 07:54:08.322145,20.6973,30.14,9.44272
2025-11-17 07:54:18.322145,20.1294,29.19,9.06057
2025-11-17 07:54:28.322145,16.4681,25.19,8.72188
2025-11-17 07:54:38.322145,25.7869,35.44,9.65308
2025-11-17 07:54:48.322145,23.0282,31.91,8.88181
2025-11-17 07:54:58.322145,30.0319,39.55,9.51811
2025-11-17 07:55:08.322145,26.2521,34.94,8.68789
2025-11-17 07:55:18.322145,24.0398,32.69,8.65024
2025-11-17 07:55:28.322145,25.9088,34.81,8.90116
2025-11-17 07:55:38.322145,26.9533,36.66,9.70673
2025-11-17 07:55:48.322145,20.6418,30.28,9.63816
2025-11-17 07:55:58.322145,23.8501,32.4,8.54991
2025-11-17 07:56:08.322145,19.7634,29.07,9.30663
2025-11-17 07:56:18.322145,22.738,31.86,9.12204
2025-11-17 07:56:28.322145,28.6253,38.27,9.64473
2025-11-17 07:56:38.322145,27.3403,36.23,8.88967
2025-11-17 07:56:48.322145,26.1888,35.09,8.90116
2025-11-17 07:56:58.322145,28.4167,36.98,8.5633
2025-11-17 07:57:08.322145,19.2506,27.95,8.69942
2025-11-17 07:57:18.322145,19.0826,27.7,8.61743
2025-11-17 07:57:28.322145,16.056,25.61,9.55397
2025-11-17 07:57:38.322145,28.943,38.33,9.387
2025-11-17 07:57:48.322145,18.9421,27.99,9.04791
2025-11-17 07:57:58.322145,25.1009,34.2,9.09915
2025-11-17 07:58:08.322145,23.0813,31.63,8.5487
2025-11-17 07:58:18.322145,28.2466,37.02,8.77342
2025-11-17 07:58:28.322145,17.4572,26.25,8.79281
2025-11-17 07:58:38.322145,29.691,38.97,9.27901
2025-11-17 07:58:48.322145,25.2301,34.36,9.12987
2025-11-17 07:58:58.322145,29.9875,39.56,9.57249
2025-11-17 07:59:08.322145,22.1533,31,8.84671
2025-11-17 07:59:18.322145,26.4728,36.01,9.53724
2025-11-17 07:59:28.322145,24.5411,34.23,9.68885
2025-11-17 07:59:38.322145,17.8224,26.81,8.98757
2025-11-17 07:59:48.322145,17.5645,27.18,9.61549
2025-11-17 07:59:58.322145,16.4182,25.32,8.90177
2025-11-17 08:00:08.322145,20.3622,29.43,9.06781
2025-11-17 08:00:18.322145,17.0272,26.66,9.63279
2025-11-17 08:00:28.322145,28.0137,37.53,9.51631
2025-11-17 08:00:38.322145,25.0763,34.54,9.46367
2025-11-17 08:00:48.322145,21.6814,31.06,9.37861
2025-11-17 08:00:58.322145,22.1664,31.05,8.88362
2025-11-17 08:01:08.322145,29.6493,38.62,8.97066
2025-11-17 08:01:18.322145,21.286,30.39,9.10397
2025-11-17 08:01:28.322145,28.5893,37.39,8.80069
2025-11-17 08:01:38.322145,15.8738,25.5,9.62623
2025-11-17 08:01:48.322145,28.453,37.29,8.83703
2025-11-17 08:01:58.322145,26.025,35.69,9.665
2025-11-17 08:02:08.322145,15.6345,25.21,9.57548
2025-11-17 08:02:18.322145,24.9757,33.5,8.52435
2025-11-17 08:02:28.322145,16.4596,25.78,9.32043
2025-11-17 08:02:38.322145,18.5648,27.32,8.75523
2025-11-17 08:02:48.322145,28.7156,37.67,8.95435
2025-11-17 08:02:58.322145,22.7268,31.27,8.54322
2025-11-17 08:03:08.322145,25.5551,34.99,9.43493
2025-11-17 08:03:18.322145,23.7684,33.36,9.59161
2025-11-17 08:03:28.322145,23.7626,32.51,8.74735
2025-11-17 08:03:38.322145,24.3863,33.61,9.22373
2025-11-17 08:03:48.322145,29.7748,39.01,9.23515
2025-11-17 08:03:58.322145,17.3856,26.46,9.07444
2025-11-17 08:04:08.322145,27.8958,36.96,9.06419
2025-11-17 08:04:18.322145,25.2869,34.38,9.09312
2025-11-17 08:04:28.322145,20.3597,29.56,9.20028
2025-11-17 08:04:38.322145,22.3501,32.03,9.67991
2025-11-17 08:04:48.322145,16.5533,25.24,8.68668
2025-11-17 08:04:58.322145,26.8625,35.87,9.00749
2025-11-17 08:05:08.322145,16.2627,25.09,8.82734
2025-11-17 08:05:18.322145,26.7893,36.4,9.61071
2025-11-17 08:05:28.322145,30.1364,38.64,8.50364
2025-11-17 08:05:38.322145,26.8889,35.44,8.55113
2025-11-17 08:05:48.322145,29.4196,39.05,9.63041
2025-11-17 08:05:58.322145,23.8628,33.36,9.49718
2025-11-17 08:06:08.322145,17.0502,25.78,8.72976
2025-11-17 08:06:18.322145,27.0758,36.44,9.36422
2025-11-17 08:06:28.322145,16.7031,25.36,8.65692
2025-11-17 08:06:38.322145,23.7587,32.95,9.19126
2025-11-17 08:06:48.322145,17.0118,26.34,9.32823
2025-11-17 08:06:58.322145,23.9774,33.6,9.62265
2025-11-17 08:07:08.322145,26.2986,35.77,9.47145
2025-11-17 08:07:18.322145,19.6009,28.18,8.57912
2025-11-17 08:07:28.322145,18.6277,27.84,9.21231
2025-11-17 08:07:38.322145,30.1611,38.94,8.77888
2025-11-17 08:07:48.322145,29.4834,38.65,9.16659
2025-11-17 08:07:58.322145,20.8701,30.08,9.2099
2025-11-17 08:08:08.322145,30.1849,39.63,9.44511
2025-11-17 08:08:18.322145,26.4798,35.6,9.12023
2025-11-17 08:08:28.322145,20.7991,30.03,9.23094
2025-11-17 08:08:38.322145,23.3268,32.26,8.9332
2025-11-17 08:08:48.322145,22.226,31,8.77403
2025-11-17 08:08:58.322145,22.1857,31.62,9.43433
2025-11-17 08:09:08.322145,17.3829,26.91,9.52708
2025-11-17 08:09:18.322145,27.6357,36.78,9.14432
2025-11-17 08:09:28.322145,21.4855,30.93,9.44451
2025-11-17 08:09:38.322145,26.7496,36.23,9.48043
2025-11-17 08:09:48.322145,15.8606,25.16,9.29942
2025-11-17 08:09:58.322145,20.228,29.54,9.31203
2025-11-17 08:10:08.322145,17.811,26.81,8.99904
2025-11-17 08:10:18.322145,30.4139,39.64,9.22614
2025-11-17 08:10:28.322145,22.1743,31.3,9.12565
2025-11-17 08:10:38.322145,29.0648,37.86,8.79524
2025-11-17 08:10:48.322145,28.4748,37.23,8.75523
2025-11-17 08:10:58.322145,16.9562,26.08,9.12385
2025-11-17 08:11:08.322145,21.2528,30.62,9.36722
2025-11-17 08:11:18.322145,30.5451,39.14,8.59493
2025-11-17 08:11:28.322145,25.8836,35.15,9.2664
2025-11-17 08:11:38.322145,27.991,37.33,9.33903
2025-11-17 08:11:48.322145,23.4621,32.19,8.72794
2025-11-17 08:11:58.322145,20.9184,29.75,8.83158
2025-11-17 08:12:08.322145,23.3513,32.8,9.4487
2025-11-17 08:12:18.322145,19.9204,29.04,9.11963
2025-11-17 08:12:28.322145,29.5065,38.45,8.94348
2025-11-17 08:12:38.322145,22.8057,31.31,8.50425
2025-11-17 08:12:48.322145,23.6194,33.01,9.3906
2025-11-17 08:12:58.322145,29.9061,39.11,9.20389
2025-11-17 08:13:08.322145,23.712,32.48,8.76797
2025-11-17 08:13:18.322145,28.9505,38.41,9.45948
2025-11-17 08:13:28.322145,29.8492,39.19,9.34083
2025-11-17 08:13:38.322145,19.0443,27.59,8.54565
2025-11-17 08:13:48.322145,28.8879,38.09,9.20208
2025-11-17 08:13:58.322145,24.6417,34.25,9.60832
2025-11-17 08:14:08.322145,26.042,35.71,9.66799
2025-11-17 08:14:18.322145,23.2824,32.84,9.55756
2025-11-17 08:14:28.322145,26.5687,35.79,9.22133
2025-11-17 08:14:38.322145,30.3323,39.42,9.0877
2025-11-17 08:14:48.322145,28.1434,36.79,8.6466
2025-11-17 08:14:58.322145,20.41,29.71,9.30002
2025-11-17 08:15:08.322145,19.1121,28.26,9.14793
2025-11-17 08:15:18.322145,21.3872,31.02,9.63279
2025-11-17 08:15:28.322145,27.0775,35.8,8.72248
2025-11-17 08:15:38.322145,23.85,32.53,8.68
2025-11-17 08:15:48.322145,31.217,39.79,8.57304
2025-11-17 08:15:58.322145,26.0404,34.97,8.92958
2025-11-17 08:16:08.322145,17.1791,26.33,9.15094
2025-11-17 08:16:18.322145,22.3662,31.65,9.28381
2025-11-17 08:16:28.322145,18.3573,27.56,9.20269
2025-11-17 08:16:38.322145,17.3384,26.63,9.29162
2025-11-17 08:16:48.322145,21.1958,30.19,8.99421
2025-11-17 08:16:58.322145,20.2648,29.1,8.83521
2025-11-17 08:17:08.322145,16.7956,26.2,9.40438
2025-11-17 08:17:18.322145,19.8251,28.87,9.04489
2025-11-17 08:17:28.322145,23.1258,32.46,9.33423
2025-11-17 08:17:38.322145,27.7494,37.02,9.2706
2025-11-17 08:17:48.322145,26.089,35.41,9.32103
2025-11-17 08:17:58.322145,29.025,38.28,9.25498
2025-11-17 08:18:08.322145,18.0053,26.63,8.62472
2025-11-17 08:18:18.322145,17.2738,26.53,9.25618
2025-11-17 08:18:28.322145,25.6011,34.69,9.08891
2025-11-17 08:18:38.322145,22.5817,32.01,9.42834
2025-11-17 08:18:48.322145,22.3866,31.2,8.81341
2025-11-17 08:18:58.322145,23.8049,32.46,8.6551
2025-11-17 08:19:08.322145,18.2606,27.9,9.63936
2025-11-17 08:19:18.322145,28.9293,37.54,8.61074
2025-11-17 08:19:28.322145,19.4467,28.65,9.20329
2025-11-17 08:19:38.322145,27.4165,36.87,9.45349
2025-11-17 08:19:48.322145,20.1076,28.77,8.66239
2025-11-17 08:19:58.322145,18.2797,26.84,8.56026
2025-11-17 08:20:08.322145,23.042,32.42,9.37801
2025-11-17 08:20:18.322145,29.6899,39.26,9.5701
2025-11-17 08:20:28.322145,17.2872,26.08,8.79281
2025-11-17 08:20:38.322145,19.657,28.65,8.993
2025-11-17 08:20:48.322145,18.7412,28.38,9.63876
2025-11-17 08:20:58.322145,23.1364,32.04,8.90358
2025-11-17 08:21:08.322145,22.2288,31.29,9.06118
2025-11-17 08:21:18.322145,28.778,37.8,9.02197
2025-11-17 08:21:28.322145,16.7454,25.71,8.96462
2025-11-17 08:21:38.322145,24.657,34.02,9.36302
2025-11-17 08:21:48.322145,16.0398,25.44,9.40019
2025-11-17 08:21:58.322145,27.8862,37.29,9.40378
2025-11-17 08:22:08.322145,26.0273,35.54,9.51273
2025-11-17 08:22:18.322145,18.4574,27.48,9.02257
2025-11-17 08:22:28.322145,17.2881,26.11,8.82189
2025-11-17 08:22:38.322145,27.3352,37.03,9.69481
2025-11-17 08:22:48.322145,16.0851,25.74,9.65487
2025-11-17 08:22:58.322145,20.2182,29.28,9.06178
2025-11-17 08:23:08.322145,22.6297,31.34,8.71035
2025-11-17 08:23:18.322145,24.3551,33.5,9.14492
2025-11-17 08:23:28.322145,25.4637,34.12,8.65631
2025-11-17 08:23:38.322145,27.4924,37.09,9.59758
2025-11-17 08:23:48.322145,25.2731,34.28,9.00688
2025-11-17 08:23:58.322145,30.3094,39.64,9.33063
2025-11-17 08:24:08.322145,17.0043,26.06,9.05575
2025-11-17 08:24:18.322145,29.6874,38.62,8.9326
2025-11-17 08:24:28.322145,18.269,26.87,8.60101
2025-11-17 08:24:38.322145,29.5023,38.04,8.53774
2025-11-17 08:24:48.322145,30.1795,39.26,9.08047
2025-11-17 08:24:58.322145,22.5812,31.97,9.3888
2025-11-17 08:25:08.322145,18.3669,28.02,9.65308
2025-11-17 08:25:18.322145,25.174,34.48,9.30603
2025-11-17 08:25:28.322145,24.2879,33.73,9.44212
2025-11-17 08:25:38.322145,23.7529,32.7,8.9471
2025-11-17 08:25:48.322145,17.0368,25.97,8.9332
2025-11-17 08:25:58.322145,28.4063,37.87,9.46367
2025-11-17 08:26:08.322145,24.273,33.13,8.857
2025-11-17 08:26:18.322145,27.3129,36.74,9.42715
2025-11-17 08:26:28.322145,27.105,35.65,8.54505
2025-11-17 08:26:38.322145,25.5554,34.97,9.41457
2025-11-17 08:26:48.322145,26.4312,35.59,9.15877
2025-11-17 08:26:58.322145,20.92,30.22,9.30002
2025-11-17 08:27:08.322145,26.0821,35.55,9.46786
2025-11-17 08:27:18.322145,16.6521,25.8,9.14793
2025-11-17 08:27:28.322145,18.7794,27.94,9.16057
2025-11-17 08:27:38.322145,24.0814,32.61,8.52861
2025-11-17 08:27:48.322145,26.4852,35.88,9.39479
2025-11-17 08:27:58.322145,17.3642,26.75,9.3858
2025-11-17 08:28:08.322145,25.9485,34.6,8.65146
2025-11-17 08:28:18.322145,25.2218,34.71,9.4882
2025-11-17 08:28:28.322145,19.801,28.82,9.01895
2025-11-17 08:28:38.322145,25.5924,34.29,8.6976
2025-11-17 08:28:48.322145,22.1534,31.22,9.0666
2025-11-17 08:28:58.322145,18.6261,27.19,8.56391
2025-11-17 08:29:08.322145,26.6414,36.31,9.66858
2025-11-17 08:29:18.322145,30.8651,39.91,9.04489
2025-11-17 08:29:28.322145,25.6882,34.75,9.06178
2025-11-17 08:29:38.322145,16.7593,25.48,8.72066
2025-11-17 08:29:48.322145,29.6792,39.38,9.70077
2025-11-17 08:29:58.322145,18.4627,27.31,8.84732
2025-11-17 08:30:08.322145,18.8722,28.21,9.33783
2025-11-17 08:30:18.322145,25.9608,34.79,8.82916
2025-11-17 08:30:28.322145,27.4478,36.2,8.7522
2025-11-17 08:30:38.322145,26.406,35.96,9.55397
2025-11-17 08:30:48.322145,22.1582,31.85,9.69183
2025-11-17 08:30:58.322145,25.907,34.55,8.64295
2025-11-17 08:31:08.322145,23.5964,32.93,9.33363
2025-11-17 08:31:18.322145,21.0216,30.33,9.30843
2025-11-17 08:31:28.322145,16.3392,25.51,9.1708
2025-11-17 08:31:38.322145,18.6561,27.22,8.56391
2025-11-17 08:31:48.322145,17.075,26.58,9.50495
2025-11-17 08:31:58.322145,16.1139,25.16,9.0461
2025-11-17 08:32:08.322145,26.6568,35.91,9.25318
2025-11-17 08:32:18.322145,16.3681,25.32,8.95193
2025-11-17 08:32:28.322145,26.6366,35.96,9.32343
2025-11-17 08:32:38.322145,20.3496,29.94,9.59041
2025-11-17 08:32:48.322145,23.2348,31.82,8.5852
2025-11-17 08:32:58.322145,29.5822,39.12,9.53784
2025-11-17 08:33:08.322145,15.8646,25.17,9.30543
2025-11-17 08:33:18.322145,22.7892,31.7,8.91084
2025-11-17 08:33:28.322145,19.1406,28.2,9.05937
2025-11-17 08:33:38.322145,27.407,37.1,9.69303
2025-11-17 08:33:48.322145,28.6238,38.17,9.5462
2025-11-17 08:33:58.322145,18.2339,27,8.76615
2025-11-17 08:34:08.322145,25.7137,34.61,8.89632
2025-11-17 08:34:18.322145,18.095,27.17,9.07504
2025-11-17 08:34:28.322145,30.8918,39.48,8.58824
2025-11-17 08:34:38.322145,22.4447,31.07,8.62533
2025-11-17 08:34:48.322145,16.6196,26.25,9.63041
2025-11-17 08:34:58.322145,27.9014,37.53,9.62862
2025-11-17 08:35:08.322145,23.4021,32.29,8.88786
2025-11-17 08:35:18.322145,22.6591,32.13,9.47085
2025-11-17 08:35:28.322145,30.391,39.79,9.39899
2025-11-17 08:35:38.322145,27.6687,36.64,8.97126
2025-11-17 08:35:48.322145,28.0776,37.47,9.3924
2025-11-17 08:35:58.322145,27.9825,36.88,8.89753
2025-11-17 08:36:08.322145,25.4132,35.04,9.62683
2025-11-17 08:36:18.322145,18.9768,28.35,9.37322
2025-11-17 08:36:28.322145,30.0586,38.99,8.93139
2025-11-17 08:36:38.322145,28.1222,37.24,9.11782
2025-11-17 08:36:48.322145,19.1984,28.58,9.38161
2025-11-17 08:36:58.322145,18.2272,26.98,8.75281
2025-11-17 08:37:08.322145,23.1936,32.43,9.23635
2025-11-17 08:37:18.322145,16.3117,25.07,8.75827
2025-11-17 08:37:28.322145,30.0395,38.98,8.94045
2025-11-17 08:37:38.322145,24.1851,33.62,9.43493
2025-11-17 08:37:48.322145,20.9583,29.58,8.62168
2025-11-17 08:37:58.322145,16.4026,25.69,9.28742
2025-11-17 08:38:08.322145,25.2833,34.75,9.46666
2025-11-17 08:38:18.322145,21.5084,30.34,8.83158
2025-11-17 08:38:28.322145,16.872,26.42,9.548
2025-11-17 08:38:38.322145,24.2601,33.18,8.91991
2025-11-17 08:38:48.322145,20.488,29.96,9.47205
2025-11-17 08:38:58.322145,24.0256,32.96,8.93441
2025-11-17 08:39:08.322145,20.9354,29.52,8.58459
2025-11-17 08:39:18.322145,22.1123,30.87,8.75766
2025-11-17 08:39:28.322145,29.1269,38.59,9.46307
2025-11-17 08:39:38.322145,21.076,30.18,9.10397
2025-11-17 08:39:48.322145,30.0623,38.6,8.53774
2025-11-17 08:39:58.322145,21.5635,30.78,9.21652
2025-11-17 08:40:08.322145,19.0754,28.37,9.29462
2025-11-17 08:40:18.322145,18.907,27.9,8.993
2025-11-17 08:40:28.322145,29.6023,38.82,9.21772
2025-11-17 08:40:38.322145,19.9031,29.58,9.67693
2025-11-17 08:40:48.322145,27.0457,35.77,8.7243
2025-11-17 08:40:58.322145,18.6358,28.13,9.49419
2025-11-17 08:41:08.322145,28.8405,37.6,8.75948
2025-11-17 08:41:18.322145,25.2628,34.76,9.49718
2025-11-17 08:41:28.322145,25.2404,34.31,9.06962
2025-11-17 08:41:38.322145,18.6881,28.22,9.53186
2025-11-17 08:41:48.322145,28.2497,36.81,8.56026
2025-11-17 08:41:58.322145,28.368,36.91,8.542
2025-11-17 08:42:08.322145,27.9668,37.67,9.70316
2025-11-17 08:42:18.322145,19.322,27.94,8.61803
2025-11-17 08:42:28.322145,29.7334,38.85,9.11662
2025-11-17 08:42:38.322145,28.4922,37.74,9.24777
2025-11-17 08:42:48.322145,19.6596,28.98,9.32043
2025-11-17 08:42:58.322145,27.9269,37.58,9.65308
2025-11-17 08:43:08.322145,18.7637,28.21,9.44631
2025-11-17 08:43:18.322145,22.4216,31.79,9.36842
2025-11-17 08:43:28.322145,20.5008,29.91,9.40918
2025-11-17 08:43:38.322145,24.6262,33.75,9.12385
2025-11-17 08:43:48.322145,29.1463,38.29,9.14372
2025-11-17 08:43:58.322145,24.8799,34.41,9.53007
2025-11-17 08:44:08.322145,20.465,29.72,9.25498
2025-11-17 08:44:18.322145,30.6236,39.59,8.96643
2025-11-17 08:44:28.322145,16.3531,25.27,8.91688
2025-11-17 08:44:38.322145,30.919,39.95,9.03102
2025-11-17 08:44:48.322145,15.9094,25.6,9.69064
2025-11-17 08:44:58.322145,27.9671,36.91,8.94287
2025-11-17 08:45:08.322145,23.1011,32.32,9.21892
2025-11-17 08:45:18.322145,18.9983,28.45,9.4517
2025-11-17 08:45:28.322145,17.4441,26.05,8.60588
2025-11-17 08:45:38.322145,30.2465,39.33,9.08348
2025-11-17 08:45:48.322145,16.5389,25.16,8.62107
2025-11-17 08:45:58.322145,19.5335,28.07,8.53652
2025-11-17 08:46:08.322145,25.6336,34.99,9.35643
2025-11-17 08:46:18.322145,30.5473,39.24,8.69275
2025-11-17 08:46:28.322145,16.226,25.58,9.35403
2025-11-17 08:46:38.322145,28.1846,37.55,9.36542
2025-11-17 08:46:48.322145,19.7196,28.68,8.96039
2025-11-17 08:46:58.322145,26.2208,35.03,8.80917
2025-11-17 08:47:08.322145,18.8118,27.4,8.58824
2025-11-17 08:47:18.322145,23.1836,31.88,8.69639
2025-11-17 08:47:28.322145,17.7306,27.22,9.4894
2025-11-17 08:47:38.322145,26.6263,35.35,8.7237
2025-11-17 08:47:48.322145,17.594,26.9,9.30603
2025-11-17 08:47:58.322145,23.0442,32.43,9.3858
2025-11-17 08:48:08.322145,21.0046,30.54,9.53545
2025-11-17 08:48:18.322145,19.8448,28.54,8.69518
2025-11-17 08:48:28.322145,19.6799,29.11,9.43014
2025-11-17 08:48:38.322145,16.5302,25.63,9.09975
2025-11-17 08:48:48.322145,19.1248,28.11,8.98515
2025-11-17 08:48:58.322145,22.8211,32.51,9.68885
2025-11-17 08:49:08.322145,23.649,32.83,9.18103
2025-11-17 08:49:18.322145,30.5623,39.6,9.03766
2025-11-17 08:49:28.322145,22.3348,31.75,9.41517
2025-11-17 08:49:38.322145,22.685,31.23,8.54505
2025-11-17 08:49:48.322145,16.8184,25.59,8.7716
2025-11-17 08:49:58.322145,21.7674,31.14,9.37262
2025-11-17 08:50:08.322145,20.2629,29.87,9.60713
2025-11-17 08:50:18.322145,22.9605,31.57,8.60952
2025-11-17 08:50:28.322145,28.7307,37.86,9.12927
2025-11-17 08:50:38.322145,22.772,31.3,8.528
2025-11-17 08:50:48.322145,30.317,39.74,9.42295
2025-11-17 08:50:58.322145,27.2417,36.7,9.45828
2025-11-17 08:51:08.322145,24.6044,33.56,8.95556
2025-11-17 08:51:18.322145,23.9302,32.74,8.80978
2025-11-17 08:51:28.322145,25.9422,35.6,9.65785
2025-11-17 08:51:38.322145,30.8698,39.89,9.02016
2025-11-17 08:51:48.322145,24.7566,33.45,8.69335
2025-11-17 08:51:58.322145,25.7713,34.43,8.65874
2025-11-17 08:52:08.322145,21.181,30.55,9.36902
2025-11-17 08:52:18.322145,26.8367,35.71,8.87334
2025-11-17 08:52:28.322145,24.9768,34.56,9.58325
2025-11-17 08:52:38.322145,19.54,28.24,8.70003
2025-11-17 08:52:48.322145,23.2016,32.74,9.53843
2025-11-17 08:52:58.322145,23.7238,32.75,9.02619
2025-11-17 08:53:08.322145,27.2082,36.2,8.99179
2025-11-17 08:53:18.322145,20.3127,29.2,8.88725
2025-11-17 08:53:28.322145,31.197,39.77,8.57304
2025-11-17 08:53:38.322145,27.8345,36.64,8.80554
2025-11-17 08:53:48.322145,16.8838,26.23,9.34623
2025-11-17 08:53:58.322145,24.1442,33.53,9.3858
2025-11-17 08:54:08.322145,17.2893,26.24,8.95073
2025-11-17 08:54:18.322145,24.4836,33.16,8.67636
2025-11-17 08:54:28.322145,29.9377,38.88,8.94227
2025-11-17 08:54:38.322145,29.8645,38.59,8.72552
2025-11-17 08:54:48.322145,27.9655,36.53,8.56452
2025-11-17 08:54:58.322145,24.3417,33.16,8.81826
2025-11-17 08:55:08.322145,25.5093,34.03,8.52069
2025-11-17 08:55:18.322145,16.0163,25.55,9.53365
2025-11-17 08:55:28.322145,22.0089,31.69,9.6811
2025-11-17 08:55:38.322145,25.058,34.23,9.17201
2025-11-17 08:55:48.322145,27.534,36.93,9.39599
2025-11-17 08:55:58.322145,28.9302,38.22,9.28982
2025-11-17 08:56:08.322145,17.1063,25.81,8.70367
2025-11-17 08:56:18.322145,18.7109,27.58,8.8691
2025-11-17 08:56:28.322145,26.0721,35.27,9.19787
2025-11-17 08:56:38.322145,19.1938,27.81,8.61621
2025-11-17 08:56:48.322145,30.2692,39.34,9.07082
2025-11-17 08:56:58.322145,20.0218,29.13,9.10819
2025-11-17 08:57:08.322145,23.8364,32.52,8.68364
2025-11-17 08:57:18.322145,25.9324,35.32,9.3876
2025-11-17 08:57:28.322145,23.7292,33.39,9.66083
2025-11-17 08:57:38.322145,29.9499,38.47,8.52008
2025-11-17 08:57:48.322145,24.0879,33.67,9.58205
2025-11-17 08:57:58.322145,28.6344,38.26,9.62563
2025-11-17 08:58:08.322145,21.4216,30.73,9.30843
2025-11-17 08:58:18.322145,16.7545,26.22,9.46546
2025-11-17 08:58:28.322145,16.719,25.47,8.75099
2025-11-17 08:58:38.322145,21.402,31.07,9.66799
2025-11-17 08:58:48.322145,29.642,38.24,8.59797
2025-11-17 08:58:58.322145,23.7132,32.5,8.78675
2025-11-17 08:59:08.322145,20.7661,29.82,9.05394
2025-11-17 08:59:18.322145,23.9644,33.14,9.17562
2025-11-17 08:59:28.322145,26.9375,36.51,9.57249
2025-11-17 08:59:38.322145,23.3439,32.85,9.50615
2025-11-17 08:59:48.322145,21.4744,30,8.52556
2025-11-17 08:59:58.322145,19.8175,28.91,9.09252
2025-11-17 09:00:08.322145,23.085,32.67,9.58504
2025-11-17 09:00:18.322145,22.1033,30.95,8.84671
2025-11-17 09:00:28.322145,26.0538,35.68,9.62623
2025-11-17 09:00:38.322145,18.752,28.04,9.28802
2025-11-17 09:00:48.322145,16.2123,25.67,9.45768
2025-11-17 09:00:58.322145,17.9024,27.14,9.23756
2025-11-17 09:01:08.322145,23.4604,32.48,9.01956
2025-11-17 09:01:18.322145,20.3246,29.63,9.30543
