Timestamp,Presion_hPa,Temp_Motor_C,Luminosidad_RAW,Distancia_cm,Estado_Operacion
2025-11-17 06:51:18.322145,901.67,35.12,1,98.39,1
2025-11-17 06:51:28.322145,915.67,28.93,1,84.74,1
2025-11-17 06:51:38.322145,909.19,35.76,1,54.6,1
2025-11-17 06:51:48.322145,908.37,26.85,1,31.22,1
2025-11-17 06:51:58.322145,904.09,29.93,1,38.49,1
2025-11-17 06:52:08.322145,907.07,31.14,0,108.37,0
2025-11-17 06:52:18.322145,907.08,35.78,0,42.3,0
2025-11-17 06:52:28.322145,918.42,33.41,1,100.96,1
2025-11-17 06:52:38.322145,912.94,37.78,1,87.22,1
2025-11-17 06:52:48.322145,914.61,32.5,1,79.33,1
2025-11-17 06:52:58.322145,903.4,30.52,1,57.66,1
2025-11-17 06:53:08.322145,917.82,38.5,0,74.31,0
2025-11-17 06:53:18.322145,904.43,39.37,0,47.7,0
2025-11-17 06:53:28.322145,914.22,33.4,1,69.11,1
2025-11-17 06:53:38.322145,914.74,39.23,1,42.52,1
2025-11-17 06:53:48.322145,912.59,34.29,0,25.65,0
2025-11-17 06:53:58.322145,908.95,33.27,1,85.1,1
2025-11-17 06:54:08.322145,903.12,31.65,1,17.82,1
2025-11-17 06:54:18.322145,909.56,36.5,1,75.02,1
2025-11-17 06:54:28.322145,914.33,26.79,0,67.58,0
2025-11-17 06:54:38.322145,907.69,26.84,1,90.89,1
2025-11-17 06:54:48.322145,917.94,30.04,1,52.73,1
2025-11-17 06:54:58.322145,918.12,36.08,0,108.37,0
2025-11-17 06:55:08.322145,909.01,31.92,1,64.43,1
2025-11-17 06:55:18.322145,903.14,36.78,0,18.9,0
2025-11-17 06:55:28.322145,907.84,36.46,0,16.16,0
2025-11-17 06:55:38.322145,901.72,28.6,1,26.91,1
2025-11-17 06:55:48.322145,906.36,30.18,1,70.07,1
2025-11-17 06:55:58.322145,918.84,27.91,0,111.16,0
2025-11-17 06:56:08.322145,904.2,32.13,1,27.72,1
2025-11-17 06:56:18.322145,918.99,37.21,1,47.26,1
2025-11-17 06:56:28.322145,902.78,34.82,1,97.11,1
2025-11-17 06:56:38.322145,912.32,31.82,1,15.5,1
2025-11-17 06:56:48.322145,913.64,29.28,0,90.92,0
2025-11-17 06:56:58.322145,908.88,25.99,1,15.32,1
2025-11-17 06:57:08.322145,918.72,29.72,1,46.33,1
2025-11-17 06:57:18.322145,915.2,26.21,1,108.6,1
2025-11-17 06:57:28.322145,917.7,36.33,0,15.2,0
2025-11-17 06:57:38.322145,911.26,34.88,1,96.82,1
2025-11-17 06:57:48.322145,907.93,30.02,1,60.91,1
2025-11-17 06:57:58.322145,907.86,33.27,1,35.4,1
2025-11-17 06:58:08.322145,918.96,27.54,1,69.19,1
2025-11-17 06:58:18.322145,911.28,39.67,0,72.0,0
2025-11-17 06:58:28.322145,903.89,32.97,1,100.33,1
2025-11-17 06:58:38.322145,906.45,28.4,1,24.24,1
2025-11-17 06:58:48.322145,911.49,30.69,1,27.92,1
2025-11-17 06:58:58.322145,908.65,37.64,1,85.42,1
2025-11-17 06:59:08.322145,914.91,25.69,0,38.78,0
2025-11-17 06:59:18.322145,901.41,35.78,0,108.57,0
2025-11-17 06:59:28.322145,913.17,28.39,0,54.25,0
2025-11-17 06:59:38.322145,907.62,36.07,1,50.47,1
2025-11-17 06:59:48.322145,901.16,39.99,1,14.87,1
2025-11-17 06:59:58.322145,902.08,36.09,1,58.57,1
2025-11-17 07:00:08.322145,902.43,35.41,0,50.34,0
2025-11-17 07:00:18.322145,915.87,32.7,0,83.29,0
2025-11-17 07:00:28.322145,910.22,39.01,1,114.59,1
2025-11-17 07:00:38.322145,917.52,37.3,0,110.0,0
2025-11-17 07:00:48.322145,918.86,32.99,1,103.59,1
2025-11-17 07:00:58.322145,901.13,25.67,0,29.25,0
2025-11-17 07:01:08.322145,913.33,39.12,0,33.23,0
2025-11-17 07:01:18.322145,910.49,25.2,1,102.21,1
2025-11-17 07:01:28.322145,909.89,36.22,0,22.1,0
2025-11-17 07:01:38.322145,900.78,34.64,0,59.61,0
2025-11-17 07:01:48.322145,906.53,31.82,0,39.64,0
2025-11-17 07:01:58.322145,917.1,33.02,0,52.02,0
2025-11-17 07:02:08.322145,909.5,32.89,1,38.41,1
2025-11-17 07:02:18.322145,918.7,33.59,0,49.08,0
2025-11-17 07:02:28.322145,915.06,31.6,1,43.59,1
2025-11-17 07:02:38.322145,904.33,38.02,1,108.35,1
2025-11-17 07:02:48.322145,916.5,26.69,1,109.86,1
2025-11-17 07:02:58.322145,908.65,33.08,0,65.08,0
2025-11-17 07:03:08.322145,904.19,36.2,0,93.66,0
2025-11-17 07:03:18.322145,910.0,33.7,1,20.39,1
2025-11-17 07:03:28.322145,913.05,38.47,0,56.1,0
2025-11-17 07:03:38.322145,913.43,35.35,0,81.63,0
2025-11-17 07:03:48.322145,907.84,37.15,0,27.19,0
2025-11-17 07:03:58.322145,911.37,38.83,0,29.34,0
2025-11-17 07:04:08.322145,917.74,30.98,1,50.49,1
2025-11-17 07:04:18.322145,903.76,30.38,1,53.26,1
2025-11-17 07:04:28.322145,915.89,35.11,1,110.25,1
2025-11-17 07:04:38.322145,909.25,39.15,1,88.61,1
2025-11-17 07:04:48.322145,909.21,39.9,0,71.9,0
2025-11-17 07:04:58.322145,906.17,34.72,0,24.91,0
2025-11-17 07:05:08.322145,919.98,31.59,0,83.85,0
2025-11-17 07:05:18.322145,909.51,39.98,0,97.01,0
2025-11-17 07:05:28.322145,915.53,37.55,0,27.34,0
2025-11-17 07:05:38.322145,903.25,30.93,0,101.2,0
2025-11-17 07:05:48.322145,904.83,28.36,1,68.83,1
2025-11-17 07:05:58.322145,913.72,31.07,1,25.07,1
2025-11-17 07:06:08.322145,906.78,35.67,1,105.99,1
2025-11-17 07:06:18.322145,904.22,31.37,0,76.86,0
2025-11-17 07:06:28.322145,917.63,39.53,1,85.36,1
2025-11-17 07:06:38.322145,901.08,38.25,0,45.75,0
2025-11-17 07:06:48.322145,906.53,31.5,0,26.18,0
2025-11-17 07:06:58.322145,902.92,34.01,0,90.53,0
2025-11-17 07:07:08.322145,917.26,38.97,1,103.55,1
2025-11-17 07:07:18.322145,917.17,38.61,1,29.03,1
2025-11-17 07:07:28.322145,913.81,35.76,0,44.91,0
2025-11-17 07:07:38.322145,910.68,34.05,0,96.63,0
2025-11-17 07:07:48.322145,904.06,26.58,1,36.93,1
2025-11-17 07:07:58.322145,913.36,33.92,0,60.14,0
2025-11-17 07:08:08.322145,912.3,26.81,1,53.39,1
2025-11-17 07:08:18.322145,904.83,35.45,1,22.99,1
2025-11-17 07:08:28.322145,911.54,31.48,0,106.14,0
2025-11-17 07:08:38.322145,901.51,28.08,1,42.46,1
2025-11-17 07:08:48.322145,902.04,32.61,0,38.43,0
2025-11-17 07:08:58.322145,918.69,36.62,1,36.9,1
2025-11-17 07:09:08.322145,914.95,31.94,0,44.88,0
2025-11-17 07:09:18.322145,906.53,31.43,1,96.92,1
2025-11-17 07:09:28.322145,902.59,35.62,0,28.09,0
2025-11-17 07:09:38.322145,902.65,30.8,0,20.03,0
2025-11-17 07:09:48.322145,911.78,30.3,1,49.09,1
2025-11-17 07:09:58.322145,913.43,39.53,1,30.96,1
2025-11-17 07:10:08.322145,916.68,30.89,1,67.53,1
2025-11-17 07:10:18.322145,914.06,30.32,0,103.97,0
2025-11-17 07:10:28.322145,900.7,30.1,0,13.13,0
2025-11-17 07:10:38.322145,915.26,36.35,1,75.87,1
2025-11-17 07:10:48.322145,912.9,36.55,0,103.93,0
2025-11-17 07:10:58.322145,915.28,29.3,0,78.19,0
2025-11-17 07:11:08.322145,915.48,33.82,0,77.37,0
2025-11-17 07:11:18.322145,913.55,25.49,1,94.31,1
2025-11-17 07:11:28.322145,908.68,38.71,1,113.47,1
2025-11-17 07:11:38.322145,911.32,31.83,1,89.99,1
2025-11-17 07:11:48.322145,902.08,28.29,0,57.79,0
2025-11-17 07:11:58.322145,902.44,27.54,1,16.8,1
2025-11-17 07:12:08.322145,909.58,29.52,1,55.92,1
2025-11-17 07:12:18.322145,912.74,34.49,0,50.81,0
2025-11-17 07:12:28.322145,916.01,31.39,1,94.45,1
2025-11-17 07:12:38.322145,907.03,34.48,1,61.29,1
2025-11-17 07:12:48.322145,910.9,38.52,1,94.12,1
2025-11-17 07:12:58.322145,902.17,26.76,0,73.79,0
2025-11-17 07:13:08.322145,914.85,28.23,0,30.31,0
2025-11-17 07:13:18.322145,919.81,36.35,1,33.14,1
2025-11-17 07:13:28.322145,917.57,35.95,0,33.95,0
2025-11-17 07:13:38.322145,917.83,31.93,0,52.83,0
2025-11-17 07:13:48.322145,914.92,30.79,0,102.51,0
2025-11-17 07:13:58.322145,909.5,25.98,0,78.74,0
2025-11-17 07:14:08.322145,916.78,39.47,0,84.53,0
2025-11-17 07:14:18.322145,913.03,37.69,1,70.37,1
2025-11-17 07:14:28.322145,908.22,25.17,0,82.2,0
2025-11-17 07:14:38.322145,916.15,27.95,0,105.86,0
2025-11-17 07:14:48.322145,920.0,31.44,1,88.41,1
2025-11-17 07:14:58.322145,916.35,33.65,1,39.63,1
2025-11-17 07:15:08.322145,908.68,36.95,0,83.61,0
2025-11-17 07:15:18.322145,909.17,33.23,0,13.42,0
2025-11-17 07:15:28.322145,910.63,37.38,0,54.83,0
2025-11-17 07:15:38.322145,915.54,30.06,0,34.58,0
2025-11-17 07:15:48.322145,903.33,35.24,0,91.25,0
2025-11-17 07:15:58.322145,905.11,39.84,1,57.55,1
2025-11-17 07:16:08.322145,916.7,25.21,1,36.58,1
2025-11-17 07:16:18.322145,905.21,36.41,1,82.76,1
2025-11-17 07:16:28.322145,916.01,27.05,1,48.63,1
2025-11-17 07:16:38.322145,910.02,33.24,1,40.66,1
2025-11-17 07:16:48.322145,905.26,37.11,0,55.76,0
2025-11-17 07:16:58.322145,904.79,33.18,0,106.14,0
2025-11-17 07:17:08.322145,904.38,28.27,1,103.72,1
2025-11-17 07:17:18.322145,908.04,34.27,1,31.86,1
2025-11-17 07:17:28.322145,918.6,26.34,1,94.48,1
2025-11-17 07:17:38.322145,902.68,36.54,1,110.6,1
2025-11-17 07:17:48.322145,911.26,29.88,1,65.25,1
2025-11-17 07:17:58.322145,916.25,30.68,0,109.9,0
2025-11-17 07:18:08.322145,913.77,37.67,1,27.94,1
2025-11-17 07:18:18.322145,902.74,39.23,1,51.9,1
2025-11-17 07:18:28.322145,910.33,35.77,1,50.91,1
2025-11-17 07:18:38.322145,914.59,27.04,0,12.9,0
2025-11-17 07:18:48.322145,908.83,26.1,1,30.77,1
2025-11-17 07:18:58.322145,917.41,35.36,1,12.81,1
2025-11-17 07:19:08.322145,909.53,37.89,1,69.57,1
2025-11-17 07:19:18.322145,908.5,33.35,1,41.2,1
2025-11-17 07:19:28.322145,908.57,25.9,1,64.72,1
2025-11-17 07:19:38.322145,905.33,32.29,0,73.26,0
2025-11-17 07:19:48.322145,906.11,32.39,1,110.02,1
2025-11-17 07:19:58.322145,919.13,37.91,1,32.55,1
2025-11-17 07:20:08.322145,910.65,33.8,1,110.39,1
2025-11-17 07:20:18.322145,912.36,32.72,1,39.04,1
2025-11-17 07:20:28.322145,913.77,39.0,1,99.45,1
2025-11-17 07:20:38.322145,917.55,36.23,1,77.56,1
2025-11-17 07:20:48.322145,910.94,36.66,1,93.14,1
2025-11-17 07:20:58.322145,902.43,26.57,1,15.32,1
2025-11-17 07:21:08.322145,900.87,29.1,0,108.86,0
2025-11-17 07:21:18.322145,904.11,27.98,1,51.17,1
2025-11-17 07:21:28.322145,904.73,26.49,0,110.64,0
2025-11-17 07:21:38.322145,914.92,31.57,0,22.89,0
2025-11-17 07:21:48.322145,910.08,36.3,0,97.38,0
2025-11-17 07:21:58.322145,916.51,25.55,0,27.85,0
2025-11-17 07:22:08.322145,912.7,38.8,1,29.54,1
2025-11-17 07:22:18.322145,917.18,29.36,1,35.91,1
2025-11-17 07:22:28.322145,907.29,30.17,1,56.48,1
2025-11-17 07:22:38.322145,909.66,39.4,0,100.36,0
2025-11-17 07:22:48.322145,911.87,38.64,0,72.85,0
2025-11-17 07:22:58.322145,914.64,29.88,1,53.31,1
2025-11-17 07:23:08.322145,915.45,38.27,0,13.02,0
2025-11-17 07:23:18.322145,919.66,29.03,1,13.01,1
2025-11-17 07:23:28.322145,905.32,25.52,0,21.77,0
2025-11-17 07:23:38.322145,904.73,25.97,1,43.46,1
2025-11-17 07:23:48.322145,917.66,26.29,1,91.55,1
2025-11-17 07:23:58.322145,918.44,30.47,1,79.4,1
2025-11-17 07:24:08.322145,901.72,27.84,1,45.75,1
2025-11-17 07:24:18.322145,913.47,26.42,1,61.99,1
2025-11-17 07:24:28.322145,903.67,25.98,1,90.72,1
2025-11-17 07:24:38.322145,902.62,39.96,1,35.37,1
2025-11-17 07:24:48.322145,900.25,35.78,0,109.14,0
2025-11-17 07:24:58.322145,904.57,37.2,1,15.28,1
2025-11-17 07:25:08.322145,906.98,29.5,1,35.62,1
2025-11-17 07:25:18.322145,910.08,28.76,0,70.57,0
2025-11-17 07:25:28.322145,913.59,25.61,1,109.27,1
2025-11-17 07:25:38.322145,905.4,28.8,1,27.46,1
2025-11-17 07:25:48.322145,912.75,27.23,1,95.07,1
2025-11-17 07:25:58.322145,918.37,26.76,1,69.17,1
2025-11-17 07:26:08.322145,915.06,38.23,0,71.24,0
2025-11-17 07:26:18.322145,907.51,39.39,0,51.5,0
2025-11-17 07:26:28.322145,901.57,25.43,1,85.52,1
2025-11-17 07:26:38.322145,919.67,27.55,0,60.41,0
2025-11-17 07:26:48.322145,910.33,32.33,1,80.19,1
2025-11-17 07:26:58.322145,900.88,39.76,0,61.73,0
2025-11-17 07:27:08.322145,909.56,36.49,0,105.01,0
2025-11-17 07:27:18.322145,907.65,39.78,1,97.61,1
2025-11-17 07:27:28.322145,918.06,32.14,0,84.48,0
2025-11-17 07:27:38.322145,912.9,34.74,1,48.88,1
2025-11-17 07:27:48.322145,917.36,38.86,1,13.28,1
2025-11-17 07:27:58.322145,902.33,39.04,1,44.68,1
2025-11-17 07:28:08.322145,904.49,28.37,1,79.54,1
2025-11-17 07:28:18.322145,919.92,26.21,0,46.34,0
2025-11-17 07:28:28.322145,906.26,38.72,1,12.17,1
2025-11-17 07:28:38.322145,915.19,32.15,0,91.71,0
2025-11-17 07:28:48.322145,916.18,30.01,1,35.35,1
2025-11-17 07:28:58.322145,914.33,31.01,0,77.57,0
2025-11-17 07:29:08.322145,908.27,25.84,0,98.06,0
2025-11-17 07:29:18.322145,919.35,31.88,1,36.96,1
2025-11-17 07:29:28.322145,916.97,36.37,1,73.17,1
2025-11-17 07:29:38.322145,914.46,28.39,1,111.34,1
2025-11-17 07:29:48.322145,909.4,33.85,0,32.94,0
2025-11-17 07:29:58.322145,900.14,27.43,1,91.96,1
2025-11-17 07:30:08.322145,915.94,35.99,1,108.56,1
2025-11-17 07:30:18.322145,912.09,25.62,1,106.8,1
2025-11-17 07:30:28.322145,907.16,28.27,1,23.49,1
2025-11-17 07:30:38.322145,916.84,31.56,1,29.43,1
2025-11-17 07:30:48.322145,906.31,27.57,1,63.26,1
2025-11-17 07:30:58.322145,907.07,30.4,0,98.24,0
2025-11-17 07:31:08.322145,910.73,38.27,1,68.89,1
2025-11-17 07:31:18.322145,907.48,30.03,1,17.32,1
2025-11-17 07:31:28.322145,906.35,26.61,0,76.24,0
2025-11-17 07:31:38.322145,904.66,26.36,1,64.57,1
2025-11-17 07:31:48.322145,911.12,38.34,1,37.59,1
2025-11-17 07:31:58.322145,906.04,26.42,1,104.97,1
2025-11-17 07:32:08.322145,901.65,35.63,0,85.42,0
2025-11-17 07:32:18.322145,910.18,31.65,0,60.92,0
2025-11-17 07:32:28.322145,912.86,35.59,1,96.07,1
2025-11-17 07:32:38.322145,906.57,37.29,1,51.35,1
2025-11-17 07:32:48.322145,919.09,39.08,1,36.92,1
2025-11-17 07:32:58.322145,908.75,34.52,1,37.94,1
2025-11-17 07:33:08.322145,906.75,27.42,1,59.05,1
2025-11-17 07:33:18.322145,911.17,37.21,0,112.61,0
2025-11-17 07:33:28.322145,906.44,27.0,0,105.08,0
2025-11-17 07:33:38.322145,902.45,28.43,1,59.22,1
2025-11-17 07:33:48.322145,913.16,33.51,1,52.91,1
2025-11-17 07:33:58.322145,912.3,27.9,1,35.72,1
2025-11-17 07:34:08.322145,916.6,39.94,1,46.33,1
2025-11-17 07:34:18.322145,901.1,36.42,1,76.28,1
2025-11-17 07:34:28.322145,919.88,26.08,1,109.01,1
2025-11-17 07:34:38.322145,915.28,34.71,1,48.35,1
2025-11-17 07:34:48.322145,903.81,28.39,1,47.09,1
2025-11-17 07:34:58.322145,901.01,37.55,1,55.57,1
2025-11-17 07:35:08.322145,918.73,39.53,0,80.33,0
2025-11-17 07:35:18.322145,913.77,35.75,1,57.24,1
2025-11-17 07:35:28.322145,916.43,35.36,1,79.82,1
2025-11-17 07:35:38.322145,908.89,29.78,0,20.86,0
2025-11-17 07:35:48.322145,904.55,34.43,1,93.16,1
2025-11-17 07:35:58.322145,911.25,25.69,0,48.75,0
2025-11-17 07:36:08.322145,918.11,26.13,0,94.84,0
2025-11-17 07:36:18.322145,914.89,30.42,0,54.16,0
2025-11-17 07:36:28.322145,913.13,34.52,1,29.02,1
2025-11-17 07:36:38.322145,912.17,39.8,1,90.74,1
2025-11-17 07:36:48.322145,905.57,30.23,1,97.27,1
2025-11-17 07:36:58.322145,918.16,34.33,0,80.93,0
2025-11-17 07:37:08.322145,914.13,27.18,1,110.4,1
2025-11-17 07:37:18.322145,908.75,29.79,0,70.47,0
2025-11-17 07:37:28.322145,907.23,38.78,1,56.05,1
2025-11-17 07:37:38.322145,906.44,33.7,1,43.44,1
2025-11-17 07:37:48.322145,911.95,31.16,1,58.81,1
2025-11-17 07:37:58.322145,919.39,28.35,1,33.66,1
2025-11-17 07:38:08.322145,910.49,37.86,1,40.13,1
2025-11-17 07:38:18.322145,911.36,29.21,1,77.96,1
2025-11-17 07:38:28.322145,900.34,29.65,0,41.92,0
2025-11-17 07:38:38.322145,916.0,25.6,0,83.57,0
2025-11-17 07:38:48.322145,915.08,28.71,1,106.45,1
2025-11-17 07:38:58.322145,915.42,35.69,1,72.39,1
2025-11-17 07:39:08.322145,902.73,36.36,1,112.5,1
2025-11-17 07:39:18.322145,910.71,25.87,1,76.2,1
2025-11-17 07:39:28.322145,906.64,36.97,1,50.79,1
2025-11-17 07:39:38.322145,913.89,30.68,1,28.12,1
2025-11-17 07:39:48.322145,900.38,34.09,0,22.06,0
2025-11-17 07:39:58.322145,912.72,26.96,1,59.66,1
2025-11-17 07:40:08.322145,917.84,27.64,0,42.29,0
2025-11-17 07:40:18.322145,918.08,25.97,1,70.91,1
2025-11-17 07:40:28.322145,919.54,36.1,1,107.54,1
2025-11-17 07:40:38.322145,918.15,34.53,1,79.02,1
2025-11-17 07:40:48.322145,915.37,28.44,0,16.04,0
2025-11-17 07:40:58.322145,907.11,27.24,1,69.68,1
2025-11-17 07:41:08.322145,902.22,38.98,1,43.25,1
2025-11-17 07:41:18.322145,914.66,27.55,1,89.58,1
2025-11-17 07:41:28.322145,907.6,28.34,0,110.12,0
2025-11-17 07:41:38.322145,912.93,35.8,0,51.55,0
2025-11-17 07:41:48.322145,914.22,35.12,1,62.23,1
2025-11-17 07:41:58.322145,916.71,32.69,0,112.28,0
2025-11-17 07:42:08.322145,904.15,39.03,0,58.93,0
2025-11-17 07:42:18.322145,918.61,33.39,1,22.98,1
2025-11-17 07:42:28.322145,902.23,34.59,1,109.61,1
2025-11-17 07:42:38.322145,918.19,28.17,0,50.38,0
2025-11-17 07:42:48.322145,910.68,33.09,1,71.58,1
2025-11-17 07:42:58.322145,914.35,29.05,0,49.0,0
2025-11-17 07:43:08.322145,915.99,33.18,1,13.59,1
2025-11-17 07:43:18.322145,904.26,26.98,0,43.12,0
2025-11-17 07:43:28.322145,904.26,32.52,1,81.54,1
2025-11-17 07:43:38.322145,900.31,27.32,1,47.83,1
2025-11-17 07:43:48.322145,906.98,38.37,1,104.73,1
2025-11-17 07:43:58.322145,919.54,31.78,0,26.53,0
2025-11-17 07:44:08.322145,911.24,27.96,1,89.21,1
2025-11-17 07:44:18.322145,901.37,32.39,0,27.28,0
2025-11-17 07:44:28.322145,908.62,39.05,0,74.55,0
2025-11-17 07:44:38.322145,906.11,31.33,1,22.99,1
2025-11-17 07:44:48.322145,918.65,39.45,1,50.58,1
2025-11-17 07:44:58.322145,915.89,26.86,1,68.13,1
2025-11-17 07:45:08.322145,915.58,33.04,1,98.15,1
2025-11-17 07:45:18.322145,914.27,25.19,0,40.99,0
2025-11-17 07:45:28.322145,904.25,31.3,0,68.6,0
2025-11-17 07:45:38.322145,904.58,25.85,1,77.06,1
2025-11-17 07:45:48.322145,901.96,37.96,1,92.82,1
2025-11-17 07:45:58.322145,912.18,27.3,0,27.41,0
2025-11-17 07:46:08.322145,901.52,39.29,0,90.49,0
2025-11-17 07:46:18.322145,913.44,32.44,0,74.91,0
2025-11-17 07:46:28.322145,914.23,37.97,1,20.9,1
2025-11-17 07:46:38.322145,918.58,28.66,0,43.16,0
2025-11-17 07:46:48.322145,913.27,38.57,1,48.19,1
2025-11-17 07:46:58.322145,904.78,29.15,1,65.76,1
2025-11-17 07:47:08.322145,914.69,36.51,1,21.34,1
2025-11-17 07:47:18.322145,915.15,33.93,1,54.97,1
2025-11-17 07:47:28.322145,907.06,38.98,0,97.42,0
2025-11-17 07:47:38.322145,913.12,39.18,1,66.99,1
2025-11-17 07:47:48.322145,901.94,30.06,1,37.85,1
2025-11-17 07:47:58.322145,911.47,30.27,1,67.99,1
2025-11-17 07:48:08.322145,915.98,27.72,0,84.81,0
2025-11-17 07:48:18.322145,918.96,35.12,0,14.45,0
2025-11-17 07:48:28.322145,914.53,35.53,0,82.25,0
2025-11-17 07:48:38.322145,905.48,35.23,1,16.0,1
2025-11-17 07:48:48.322145,905.62,26.02,0,17.11,0
2025-11-17 07:48:58.322145,901.33,29.61,1,14.78,1
2025-11-17 07:49:08.322145,902.98,27.67,1,105.16,1
2025-11-17 07:49:18.322145,912.79,26.62,1,61.44,1
2025-11-17 07:49:28.322145,909.63,33.79,0,109.0,0
2025-11-17 07:49:38.322145,906.91,25.49,1,55.04,1
2025-11-17 07:49:48.322145,905.41,25.22,1,41.09,1
2025-11-17 07:49:58.322145,916.1,28.82,0,32.4,0
2025-11-17 07:50:08.322145,919.79,30.46,1,91.13,1
2025-11-17 07:50:18.322145,906.34,28.85,0,66.32,0
2025-11-17 07:50:28.322145,919.54,37.78,1,14.53,1
2025-11-17 07:50:38.322145,903.43,25.3,0,51.73,0
2025-11-17 07:50:48.322145,906.71,31.95,1,64.33,1
2025-11-17 07:50:58.322145,908.03,30.33,1,101.99,1
2025-11-17 07:51:08.322145,909.93,33.81,0,79.83,0
2025-11-17 07:51:18.322145,917.26,38.2,0,92.35,0
2025-11-17 07:51:28.322145,903.07,29.66,0,35.02,0
2025-11-17 07:51:38.322145,907.94,33.15,0,103.44,0
2025-11-17 07:51:48.322145,916.11,34.04,1,91.42,1
2025-11-17 07:51:58.322145,907.06,36.03,1,114.64,1
2025-11-17 07:52:08.322145,919.08,25.2,1,57.38,1
2025-11-17 07:52:18.322145,906.03,32.09,0,77.48,0
2025-11-17 07:52:28.322145,910.75,25.91,1,33.73,1
2025-11-17 07:52:38.322145,918.43,33.2,1,14.97,1
2025-11-17 07:52:48.322145,919.01,38.02,1,103.14,1
2025-11-17 07:52:58.322145,908.16,29.56,1,78.95,1
2025-11-17 07:53:08.322145,918.42,29.61,1,41.5,1
2025-11-17 07:53:18.322145,917.81,36.2,1,88.65,1
2025-11-17 07:53:28.322145,906.4,27.62,0,35.81,0
2025-11-17 07:53:38.322145,918.75,33.34,1,112.76,1
2025-11-17 07:53:48.322145,913.07,37.76,1,27.67,1
2025-11-17 07:53:58.322145,905.82,36.98,1,18.44,1
2025-11-17 07:54:08.322145,915.57,30.14,1,39.77,1
2025-11-17 07:54:18.322145,909.21,29.19,0,80.25,0
2025-11-17 07:54:28.322145,903.61,25.19,1,54.28,1
2025-11-17 07:54:38.322145,919.09,35.44,0,68.93,0
2025-11-17 07:54:48.322145,906.25,31.91,1,86.02,1
2025-11-17 07:54:58.322145,916.83,39.55,1,114.14,1
2025-11-17 07:55:08.322145,903.05,34.94,1,62.23,1
2025-11-17 07:55:18.322145,902.43,32.69,1,39.53,1
2025-11-17 07:55:28.322145,906.57,34.81,1,61.56,1
2025-11-17 07:55:38.322145,919.99,36.66,1,27.48,1
2025-11-17 07:55:48.322145,918.84,30.28,1,60.42,1
2025-11-17 07:55:58.322145,900.78,32.4,1,93.34,1
2025-11-17 07:56:08.322145,913.3,29.07,0,111.87,0
2025-11-17 07:56:18.322145,910.23,31.86,0,61.73,0
2025-11-17 07:56:28.322145,918.95,38.27,0,20.24,0
2025-11-17 07:56:38.322145,906.38,36.23,0,98.83,0
2025-11-17 07:56:48.322145,906.57,35.09,0,28.77,0
2025-11-17 07:56:58.322145,901.0,36.98,1,83.45,1
2025-11-17 07:57:08.322145,903.24,27.95,0,44.46,0
2025-11-17 07:57:18.322145,901.89,27.7,1,114.97,1
2025-11-17 07:57:28.322145,917.43,25.61,1,19.2,1
2025-11-17 07:57:38.322145,914.64,38.33,1,106.32,1
2025-11-17 07:57:48.322145,909.0,27.99,1,77.74,1
2025-11-17 07:57:58.322145,909.85,34.2,1,104.36,1
2025-11-17 07:58:08.322145,900.76,31.63,0,99.37,0
2025-11-17 07:58:18.322145,904.46,37.02,1,69.3,1
2025-11-17 07:58:28.322145,904.78,26.25,1,18.14,1
2025-11-17 07:58:38.322145,912.84,38.97,0,51.31,0
2025-11-17 07:58:48.322145,910.36,34.36,0,78.99,0
2025-11-17 07:58:58.322145,917.74,39.56,1,36.33,1
2025-11-17 07:59:08.322145,905.67,31.0,1,55.07,1
2025-11-17 07:59:18.322145,917.15,36.01,0,44.73,0
2025-11-17 07:59:28.322145,919.69,34.23,1,89.7,1
2025-11-17 07:59:38.322145,908.0,26.81,0,57.98,0
2025-11-17 07:59:48.322145,918.46,27.18,1,74.97,1
2025-11-17 07:59:58.322145,906.58,25.32,1,74.42,1
2025-11-17 08:00:08.322145,909.33,29.43,1,100.47,1
2025-11-17 08:00:18.322145,918.75,26.66,0,44.89,0
2025-11-17 08:00:28.322145,916.8,37.53,1,62.05,1
2025-11-17 08:00:38.322145,915.92,34.54,0,16.58,0
2025-11-17 08:00:48.322145,914.5,31.06,1,107.55,1
2025-11-17 08:00:58.322145,906.28,31.05,1,43.8,1
2025-11-17 08:01:08.322145,907.72,38.62,1,67.36,1
2025-11-17 08:01:18.322145,909.93,30.39,0,84.13,0
2025-11-17 08:01:28.322145,904.91,37.39,1,78.27,1
2025-11-17 08:01:38.322145,918.64,25.5,1,72.98,1
2025-11-17 08:01:48.322145,905.51,37.29,0,88.06,0
2025-11-17 08:01:58.322145,919.29,35.69,1,111.67,1
2025-11-17 08:02:08.322145,917.79,25.21,1,58.43,1
2025-11-17 08:02:18.322145,900.36,33.5,1,13.29,1
2025-11-17 08:02:28.322145,913.53,25.78,0,47.46,0
2025-11-17 08:02:38.322145,904.16,27.32,1,95.85,1
2025-11-17 08:02:48.322145,907.45,37.67,1,16.28,1
2025-11-17 08:02:58.322145,900.67,31.27,0,88.84,0
2025-11-17 08:03:08.322145,915.44,34.99,1,103.75,1
2025-11-17 08:03:18.322145,918.06,33.36,0,25.43,0
2025-11-17 08:03:28.322145,904.03,32.51,0,82.77,0
2025-11-17 08:03:38.322145,911.92,33.61,1,92.26,1
